component_run_id,component,experiment_id,run_id,condition,defense,attack,raw_attack,start_epoch_s,end_epoch_s,duration_s,client_ips,roles,files
analyzer:time_20260721_142201,analyzer,exp_1784658662,,exp1,,,,1784658662.5743363,1784659066.1722977,403.59796142578125,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/scale/exp1/analyzer_decision_log_20260721_142201.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/scale/exp1/analyzer_events_20260721_142201.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/scale/exp1/analyzer_phase_log_20260721_142201.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/scale/exp1/analyzer_round_log_20260721_142201.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/scale/exp1/analyzer_wire_upload_log_20260721_142201.csv
proxy:time_20260721_143943,proxy,exp_174659101,run_1784659101,exp1,flame,envelope,noise,1784659201.0,1784659747.8367052,546.8367052078247,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1/proxy_attack_events_20260721_143943.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1/proxy_run_manifest_20260721_143943.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1/proxy_resource_log_20260721_143943.csv
analyzer:time_20260721_143859,analyzer,exp_1784659143,,exp1,,,,1784659143.9640913,1784659750.7541337,606.7900424003601,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1/analyzer_decision_log_20260721_143859.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1/analyzer_events_20260721_143859.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1/analyzer_phase_log_20260721_143859.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1/analyzer_round_log_20260721_143859.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1/analyzer_wire_upload_log_20260721_143859.csv
analyzer:time_20260721_191334,analyzer,exp_1784675616,,exp1,,,,1784675616.9143827,1784676160.769628,543.8552453517914,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/analyzer_decision_log_20260721_191334.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/analyzer_events_20260721_191334.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/analyzer_phase_log_20260721_191334.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/analyzer_round_log_20260721_191334.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/analyzer_wire_upload_log_20260721_191334.csv
proxy:time_20260721_191430,proxy,exp_1784675537,run_1784675537,exp1,krum,envelope,min_max,1784675706.0,1784676157.9691174,451.9691174030304,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/proxy_attack_events_20260721_191430.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/proxy_run_manifest_20260721_191430.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1/proxy_resource_log_20260721_191430.csv
analyzer:time_20260723_203641,analyzer,exp_1784853403,,exp1,,,,1784853403.750301,1784854471.5312088,1067.780907869339,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1/analyzer_decision_log_20260723_203641.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1/analyzer_events_20260723_203641.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1/analyzer_phase_log_20260723_203641.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1/analyzer_round_log_20260723_203641.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1/analyzer_wire_upload_log_20260723_203641.csv
proxy:time_20260723_203749,proxy,exp_1784853257,run_1784853257,exp1,krum,envelope,min_sum,1784853493.0,1784854469.3370872,976.3370871543884,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1/proxy_attack_events_20260723_203749.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1/proxy_run_manifest_20260723_203749.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1/proxy_resource_log_20260723_203749.csv
proxy:time_20260721_195001,proxy,exp_1784677584,run_1784677584,exp1,krum,envelope,sign_flip,1784677819.0,1784678370.2405698,551.2405698299408,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1/proxy_attack_events_20260721_195001.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1/proxy_run_manifest_20260721_195001.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1/proxy_resource_log_20260721_195001.csv
analyzer:time_20260721_194805,analyzer,exp_1784677688,,exp1,,,,1784677688.0659876,1784678372.9092746,684.8432869911194,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1/analyzer_decision_log_20260721_194805.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1/analyzer_events_20260721_194805.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1/analyzer_phase_log_20260721_194805.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1/analyzer_round_log_20260721_194805.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1/analyzer_wire_upload_log_20260721_194805.csv
analyzer:time_20260719_135924,analyzer,exp_1784483967,,exp2,,,,1784483967.3111403,1784484678.205259,710.8941187858582,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp2/analyzer_decision_log_20260719_135924.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp2/analyzer_events_20260719_135924.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp2/analyzer_phase_log_20260719_135924.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp2/analyzer_round_log_20260719_135924.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp2/analyzer_wire_upload_log_20260719_135924.csv
proxy:time_20260719_140154,proxy,exp_1784484053,run_1784484053,exp2,krum,envelope,sign_flip,1784484195.0,1784484676.2500894,481.25008940696716,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp2/proxy_attack_events_20260719_140154.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp2/proxy_run_manifest_20260719_140154.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp2/proxy_resource_log_20260719_140154.csv
proxy:time_20260721_193920,proxy,exp_1784677037,run_1784677037,exp1,krum,envelope,krum_optimal,1784677185.0,1784677550.5512323,365.55123233795166,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1/proxy_attack_events_20260721_193920.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1/proxy_run_manifest_20260721_193920.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1/proxy_resource_log_20260721_193920.csv
analyzer:time_20260721_193754,analyzer,exp_1784677077,,exp1,,,,1784677077.701356,1784677553.3754776,475.6741216182709,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1/analyzer_decision_log_20260721_193754.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1/analyzer_events_20260721_193754.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1/analyzer_phase_log_20260721_193754.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1/analyzer_round_log_20260721_193754.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1/analyzer_wire_upload_log_20260721_193754.csv
proxy:time_20260719_141814,proxy,exp_1784484794,run_1784484794,exp1,krum,envelope,scale,1784485182.0,1784485617.4130218,435.4130218029022,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1/proxy_attack_events_20260719_141814.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1/proxy_run_manifest_20260719_141814.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1/proxy_resource_log_20260719_141814.csv
analyzer:time_20260719_141458,analyzer,exp_1784484900,,exp1,,,,1784484900.9961867,1784485619.7253246,718.7291378974915,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1/analyzer_decision_log_20260719_141458.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1/analyzer_events_20260719_141458.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1/analyzer_phase_log_20260719_141458.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1/analyzer_round_log_20260719_141458.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1/analyzer_wire_upload_log_20260719_141458.csv
analyzer:time_20260719_143350,analyzer,exp_1784486035,,exp1,,,,1784486035.1333306,1784486990.4077485,955.2744178771973,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1/analyzer_decision_log_20260719_143350.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1/analyzer_events_20260719_143350.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1/analyzer_phase_log_20260719_143350.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1/analyzer_round_log_20260719_143350.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1/analyzer_wire_upload_log_20260719_143350.csv
proxy:time_20260719_143448,proxy,exp_1784485719,run_1784485719,exp1,krum,envelope,noise,1784486170.0,1784486987.9889896,817.9889895915985,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1/proxy_attack_events_20260719_143448.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1/proxy_run_manifest_20260719_143448.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1/proxy_resource_log_20260719_143448.csv
proxy:time_20260721_183504,proxy,exp_1784672967,run_1784672967,exp1,trimmed_mean,envelope,min_max,1784673325.0,1784673791.0762591,466.07625913619995,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/proxy_attack_events_20260721_183504.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/proxy_run_manifest_20260721_183504.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/proxy_resource_log_20260721_183504.csv
analyzer:time_20260721_183351,analyzer,exp_1784673238,,exp1,,,,1784673238.962276,1784673793.325832,554.3635559082031,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_decision_log_20260721_183351.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_events_20260721_183351.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_phase_log_20260721_183351.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_round_log_20260721_183351.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1/analyzer_wire_upload_log_20260721_183351.csv
proxy:time_20260721_184837,proxy,exp_1784673892,run_1784673892,exp1,trimmed_mean,envelope,min_sum,1784674135.0,1784674628.8347647,493.8347647190094,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/proxy_attack_events_20260721_184837.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/proxy_run_manifest_20260721_184837.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/proxy_resource_log_20260721_184837.csv
analyzer:time_20260721_184657,analyzer,exp_1784674021,,exp1,,,,1784674021.1669126,1784674631.3738627,610.2069501876831,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_decision_log_20260721_184657.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_events_20260721_184657.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_phase_log_20260721_184657.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_round_log_20260721_184657.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1/analyzer_wire_upload_log_20260721_184657.csv
analyzer:time_20260721_174900,analyzer,exp_1784670545,,exp1,,,,1784670545.151208,1784671382.440289,837.2890810966492,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_decision_log_20260721_174900.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_events_20260721_174900.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_phase_log_20260721_174900.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_round_log_20260721_174900.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/analyzer_wire_upload_log_20260721_174900.csv
proxy:time_20260721_175335,proxy,exp_1784670743,run_1784670743,exp1,trimmed_mean,envelope,sign_flip,1784670838.0,1784671380.0907545,542.0907545089722,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_attack_events_20260721_175335.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_run_manifest_20260721_175335.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1/proxy_resource_log_20260721_175335.csv
analyzer:time_20260721_180633,analyzer,exp_1784671598,,exp1,,,,1784671598.0682845,1784672152.3047948,554.2365102767944,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_decision_log_20260721_180633.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_events_20260721_180633.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_phase_log_20260721_180633.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_round_log_20260721_180633.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/analyzer_wire_upload_log_20260721_180633.csv
proxy:time_20260721_180724,proxy,exp_1784671518,run_1784671518,exp1,trimmed_mean,envelope,scale,1784671660.0,1784672149.9895794,489.9895794391632,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/proxy_attack_events_20260721_180724.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/proxy_run_manifest_20260721_180724.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1/proxy_resource_log_20260721_180724.csv
analyzer:time_20260721_181706,analyzer,exp_1784672229,,exp1,,,,1784672229.3766184,1784673035.2336135,805.8569951057434,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_decision_log_20260721_181706.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_events_20260721_181706.jsonl;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_phase_log_20260721_181706.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_round_log_20260721_181706.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/analyzer_wire_upload_log_20260721_181706.csv
proxy:time_20260721_181744,proxy,exp_1784672136,run_1784672135,exp1,trimmed_mean,envelope,noise,1784672292.0,1784673037.7573335,745.7573335170746,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/proxy_attack_events_20260721_181744.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/proxy_run_manifest_20260721_181744.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1/proxy_resource_log_20260721_181744.csv
server:time_20260721_200056,server,exp_1784678456,run_1784678456,multi_krum_blind,multi_krum,,,1784678958.6357427,1784679157.2060945,198.57035183906555,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,inference_clients;inference_rounds;inference_summary;server_client_defense;server_manifest;server_metrics;server_round_defense,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_max/exp1/multi_krum_blind_20260721_200056_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_max/exp1/multi_krum_blind_20260721_200056_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_max/exp1/multi_krum_blind_20260721_200056_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_max/exp1/server_client_defense_log_20260721_200056.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_max/exp1/server_run_manifest_20260721_200056.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_max/exp1/server_metrics_log_20260721_200056.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_max/exp1/server_round_defense_log_20260721_200056.csv
server:time_20260721_201844,server,exp_1784679524,run_1784679524,multi_krum_blind,multi_krum,,,1784679981.2075517,1784680179.719602,198.51205039024353,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,inference_clients;inference_rounds;inference_summary;server_client_defense;server_manifest;server_metrics;server_round_defense,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_sum/exp1/multi_krum_blind_20260721_201844_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_sum/exp1/multi_krum_blind_20260721_201844_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_sum/exp1/multi_krum_blind_20260721_201844_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_sum/exp1/server_client_defense_log_20260721_201844.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_sum/exp1/server_run_manifest_20260721_201844.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_sum/exp1/server_metrics_log_20260721_201844.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/min_sum/exp1/server_round_defense_log_20260721_201844.csv
server:time_20260719_162151,server,exp_1784492511,run_1784492511,multi_krum_blind,multi_krum,,,1784492877.4227865,1784493074.2698596,196.84707307815552,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,inference_clients;inference_rounds;inference_summary;server_client_defense;server_manifest;server_metrics;server_round_defense,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/sign_flip/exp1/multi_krum_blind_20260719_162151_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/sign_flip/exp1/multi_krum_blind_20260719_162151_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/sign_flip/exp1/multi_krum_blind_20260719_162151_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/sign_flip/exp1/server_client_defense_log_20260719_162151.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/sign_flip/exp1/server_run_manifest_20260719_162151.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/sign_flip/exp1/server_metrics_log_20260719_162151.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/sign_flip/exp1/server_round_defense_log_20260719_162151.csv
server:time_20260721_203241,server,exp_1784680361,run_1784680361,multi_krum_blind,multi_krum,,,1784680633.508768,1784681074.6893597,441.18059158325195,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,inference_clients;inference_rounds;inference_summary;server_client_defense;server_manifest;server_metrics;server_round_defense,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/krum_optimal/exp1/multi_krum_blind_20260721_203241_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/krum_optimal/exp1/multi_krum_blind_20260721_203241_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/krum_optimal/exp1/multi_krum_blind_20260721_203241_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/krum_optimal/exp1/server_client_defense_log_20260721_203241.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/krum_optimal/exp1/server_run_manifest_20260721_203241.json;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/krum_optimal/exp1/server_metrics_log_20260721_203241.csv;/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/poisoned/multi-krum/krum_optimal/exp1/server_round_defense_log_20260721_203241.csv
