severity,scope,bundle_id,message
info,RQ1,bundle_0357,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0357,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0358,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0358,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0359,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0359,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0360,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0360,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0360,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0361,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0361,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0362,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0362,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0363,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0363,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0364,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0364,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0365,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0365,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0366,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0366,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0366,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0367,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0367,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0368,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0368,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0369,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0369,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0370,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0370,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0371,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0371,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0372,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0372,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0373,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0373,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0374,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0374,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0374,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0375,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0375,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0375,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0376,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0376,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0377,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0377,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0378,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0378,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0379,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0379,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0380,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0380,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0381,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0381,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0382,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0382,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0383,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0383,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0384,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0384,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0385,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0385,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0386,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0386,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0387,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0387,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0387,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0388,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0388,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0388,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0389,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0389,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0389,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0390,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0390,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0390,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0391,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0391,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0392,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0392,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0393,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0393,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0394,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0394,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0395,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0395,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0396,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0396,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0397,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0397,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0398,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0398,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0399,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0399,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0400,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0400,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
warning,RQ4,bundle_0400,Proxy and server files were bundled but no round and client identities joined.
info,RQ1,bundle_0401,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0401,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0402,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0402,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0403,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0403,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0404,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0404,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0405,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0405,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0405,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0406,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0406,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0406,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0407,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0407,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0408,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0408,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0409,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0409,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0410,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0410,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0411,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0411,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0412,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0412,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0413,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0413,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0414,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0414,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0415,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0415,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0416,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0416,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0416,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0417,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0417,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0417,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0418,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0418,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0419,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0419,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0420,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0420,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0421,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0421,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0422,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0422,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0423,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0423,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0424,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0424,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0425,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0425,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0426,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0426,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0426,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0427,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0427,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0428,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0428,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0429,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0429,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0430,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0430,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0431,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0431,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0432,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0432,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0433,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0433,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
warning,RQ4,bundle_0433,Proxy and server files were bundled but no round and client identities joined.
info,RQ1,bundle_0434,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0434,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
warning,RQ4,bundle_0434,Proxy and server files were bundled but no round and client identities joined.
info,RQ1,bundle_0435,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0435,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
warning,RQ4,bundle_0435,Proxy and server files were bundled but no round and client identities joined.
info,RQ1,bundle_0436,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0436,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
warning,RQ4,bundle_0436,Proxy and server files were bundled but no round and client identities joined.
info,RQ1,bundle_0437,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0437,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
warning,RQ4,bundle_0437,Proxy and server files were bundled but no round and client identities joined.
info,RQ1,bundle_0438,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0438,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0439,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0439,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0440,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0440,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0441,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0441,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0442,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0442,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0443,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0443,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0444,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0444,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0444,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0445,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0445,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0445,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0446,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0446,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0446,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0447,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0447,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0447,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0448,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0448,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0448,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0449,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0449,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0449,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0450,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0450,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0450,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0451,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0451,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0451,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0452,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0452,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0452,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0453,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0453,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0453,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0454,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0454,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0455,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0455,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0456,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0456,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0457,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0457,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0458,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0458,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0458,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0459,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0459,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0459,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0460,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0460,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0460,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0461,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0461,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
error,evaluation,bundle_0461,KeyError: 'attack_ground_truth'
info,RQ1,bundle_0462,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0462,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0463,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0463,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0463,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0464,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0464,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0465,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0465,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0466,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0466,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0467,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0467,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0467,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0468,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0468,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0469,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0469,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0470,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0470,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0471,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0471,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0471,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0472,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0472,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0473,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0473,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0474,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0474,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0475,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0475,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0475,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0476,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0476,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0477,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0477,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0478,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0478,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0479,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0479,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0479,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0480,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0480,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0481,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0481,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0482,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0482,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0482,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0483,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0483,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0484,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0484,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0485,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0485,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0486,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0486,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0487,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0487,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0487,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0488,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0488,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0489,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0489,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0490,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0490,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0491,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0491,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0491,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0492,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0492,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0493,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0493,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0494,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0494,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0495,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0495,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ4,bundle_0495,"Server defense diagnostics are available, but malicious admission metrics require a matched proxy ground truth file."
info,RQ1,bundle_0496,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0496,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0497,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0497,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0498,Phase confusion requires matched analyzer decision and client metric files.
info,RQ2,bundle_0498,Exact trigger precision and recall require a matched analyzer or proxy run and client upload ground truth.
info,RQ1,bundle_0499,Phase confusion requires matched analyzer decision and client metric files.
